cid,cntry,dwh_create_date
AW00024424,United States,2024-12-30 14:06:37.1400000
AW00024425,United States,2024-12-30 14:06:37.1400000
AW00024426,United States,2024-12-30 14:06:37.1400000
AW00024427,United States,2024-12-30 14:06:37.1400000
AW00024428,United States,2024-12-30 14:06:37.1400000
AW00024429,United States,2024-12-30 14:06:37.1400000
AW00024430,United States,2024-12-30 14:06:37.1400000
AW00024431,Canada,2024-12-30 14:06:37.1400000
AW00024432,United States,2024-12-30 14:06:37.1400000
AW00024433,United States,2024-12-30 14:06:37.1400000
AW00024434,United States,2024-12-30 14:06:37.1400000
AW00024435,United States,2024-12-30 14:06:37.1400000
AW00024436,United States,2024-12-30 14:06:37.1400000
AW00024437,United States,2024-12-30 14:06:37.1400000
AW00024438,United States,2024-12-30 14:06:37.1400000
AW00024439,United States,2024-12-30 14:06:37.1400000
AW00024440,United States,2024-12-30 14:06:37.1400000
AW00024441,United States,2024-12-30 14:06:37.1400000
AW00024442,United States,2024-12-30 14:06:37.1400000
AW00024443,United States,2024-12-30 14:06:37.1400000
AW00024444,United States,2024-12-30 14:06:37.1400000
AW00024445,United States,2024-12-30 14:06:37.1400000
AW00024446,United States,2024-12-30 14:06:37.1400000
AW00024447,United States,2024-12-30 14:06:37.1400000
AW00024448,United States,2024-12-30 14:06:37.1400000
AW00024449,United States,2024-12-30 14:06:37.1400000
AW00024450,United States,2024-12-30 14:06:37.1400000
AW00024451,United States,2024-12-30 14:06:37.1400000
AW00024452,United States,2024-12-30 14:06:37.1400000
AW00024453,Australia,2024-12-30 14:06:37.1400000
AW00024454,Australia,2024-12-30 14:06:37.1400000
AW00024455,Australia,2024-12-30 14:06:37.1400000
AW00024456,Australia,2024-12-30 14:06:37.1400000
AW00024457,Australia,2024-12-30 14:06:37.1400000
AW00024458,Australia,2024-12-30 14:06:37.1400000
AW00024459,Australia,2024-12-30 14:06:37.1400000
AW00024460,Australia,2024-12-30 14:06:37.1400000
AW00024461,Australia,2024-12-30 14:06:37.1400000
AW00024462,Australia,2024-12-30 14:06:37.1400000
AW00024463,Australia,2024-12-30 14:06:37.1400000
AW00024464,Australia,2024-12-30 14:06:37.1400000
AW00024465,Australia,2024-12-30 14:06:37.1400000
AW00024466,Australia,2024-12-30 14:06:37.1400000
AW00024467,Australia,2024-12-30 14:06:37.1400000
AW00024468,Australia,2024-12-30 14:06:37.1400000
AW00024469,Australia,2024-12-30 14:06:37.1400000
AW00024470,Australia,2024-12-30 14:06:37.1400000
AW00024471,Australia,2024-12-30 14:06:37.1400000
AW00024472,Australia,2024-12-30 14:06:37.1400000
AW00024473,Australia,2024-12-30 14:06:37.1400000
AW00024474,Australia,2024-12-30 14:06:37.1400000
AW00024475,Australia,2024-12-30 14:06:37.1400000
AW00024476,Australia,2024-12-30 14:06:37.1400000
AW00024477,Australia,2024-12-30 14:06:37.1400000
AW00024478,Australia,2024-12-30 14:06:37.1400000
AW00024479,Australia,2024-12-30 14:06:37.1400000
AW00024480,Australia,2024-12-30 14:06:37.1400000
AW00024481,Australia,2024-12-30 14:06:37.1400000
AW00024482,Australia,2024-12-30 14:06:37.1400000
AW00024483,Australia,2024-12-30 14:06:37.1400000
AW00024484,Australia,2024-12-30 14:06:37.1400000
AW00024485,Australia,2024-12-30 14:06:37.1400000
AW00024486,United States,2024-12-30 14:06:37.1400000
AW00024487,Canada,2024-12-30 14:06:37.1400000
AW00024488,Canada,2024-12-30 14:06:37.1400000
AW00024489,Canada,2024-12-30 14:06:37.1400000
AW00024490,United States,2024-12-30 14:06:37.1400000
AW00024491,Canada,2024-12-30 14:06:37.1400000
AW00024492,United States,2024-12-30 14:06:37.1400000
AW00024493,Canada,2024-12-30 14:06:37.1400000
AW00024494,Australia,2024-12-30 14:06:37.1400000
AW00024495,Australia,2024-12-30 14:06:37.1400000
AW00024496,Canada,2024-12-30 14:06:37.1400000
AW00024497,United States,2024-12-30 14:06:37.1400000
AW00024498,United States,2024-12-30 14:06:37.1400000
AW00024499,United States,2024-12-30 14:06:37.1400000
AW00024500,United States,2024-12-30 14:06:37.1400000
AW00024501,Canada,2024-12-30 14:06:37.1400000
AW00024502,Australia,2024-12-30 14:06:37.1400000
AW00024503,Australia,2024-12-30 14:06:37.1400000
AW00024504,Australia,2024-12-30 14:06:37.1400000
AW00024505,Australia,2024-12-30 14:06:37.1400000
AW00024506,Australia,2024-12-30 14:06:37.1400000
AW00024507,United States,2024-12-30 14:06:37.1400000
AW00024508,United States,2024-12-30 14:06:37.1400000
AW00024509,United States,2024-12-30 14:06:37.1400000
AW00024510,United States,2024-12-30 14:06:37.1400000
AW00024511,United States,2024-12-30 14:06:37.1400000
AW00024512,United States,2024-12-30 14:06:37.1400000
AW00024513,United States,2024-12-30 14:06:37.1400000
AW00024514,United States,2024-12-30 14:06:37.1400000
AW00024515,United States,2024-12-30 14:06:37.1400000
AW00024516,United States,2024-12-30 14:06:37.1400000
AW00024517,United States,2024-12-30 14:06:37.1400000
AW00024518,United States,2024-12-30 14:06:37.1400000
AW00024519,United States,2024-12-30 14:06:37.1400000
AW00024520,United States,2024-12-30 14:06:37.1400000
AW00024521,United States,2024-12-30 14:06:37.1400000
AW00024522,United States,2024-12-30 14:06:37.1400000
AW00024523,United States,2024-12-30 14:06:37.1400000
AW00024524,United States,2024-12-30 14:06:37.1400000
AW00024525,Canada,2024-12-30 14:06:37.1400000
AW00024526,United States,2024-12-30 14:06:37.1400000
AW00024527,United States,2024-12-30 14:06:37.1400000
AW00024528,United States,2024-12-30 14:06:37.1400000
AW00024529,United States,2024-12-30 14:06:37.1400000
AW00024530,United States,2024-12-30 14:06:37.1400000
AW00024531,Germany,2024-12-30 14:06:37.1400000
AW00024532,Germany,2024-12-30 14:06:37.1400000
AW00024533,United Kingdom,2024-12-30 14:06:37.1400000
AW00024534,United Kingdom,2024-12-30 14:06:37.1400000
AW00024535,France,2024-12-30 14:06:37.1400000
AW00024536,Germany,2024-12-30 14:06:37.1400000
AW00024537,United Kingdom,2024-12-30 14:06:37.1400000
AW00024538,France,2024-12-30 14:06:37.1400000
AW00024539,France,2024-12-30 14:06:37.1400000
AW00024540,United Kingdom,2024-12-30 14:06:37.1400000
AW00024541,United Kingdom,2024-12-30 14:06:37.1400000
AW00024542,France,2024-12-30 14:06:37.1400000
AW00024543,France,2024-12-30 14:06:37.1400000
AW00024544,Germany,2024-12-30 14:06:37.1400000
AW00024545,United Kingdom,2024-12-30 14:06:37.1400000
AW00024546,United Kingdom,2024-12-30 14:06:37.1400000
AW00024547,Germany,2024-12-30 14:06:37.1400000
AW00024548,Germany,2024-12-30 14:06:37.1400000
AW00024549,United Kingdom,2024-12-30 14:06:37.1400000
AW00024550,United Kingdom,2024-12-30 14:06:37.1400000
AW00024551,France,2024-12-30 14:06:37.1400000
AW00024552,France,2024-12-30 14:06:37.1400000
AW00024553,Germany,2024-12-30 14:06:37.1400000
AW00024554,United Kingdom,2024-12-30 14:06:37.1400000
AW00024555,United Kingdom,2024-12-30 14:06:37.1400000
AW00024556,France,2024-12-30 14:06:37.1400000
AW00024557,United Kingdom,2024-12-30 14:06:37.1400000
AW00024558,United Kingdom,2024-12-30 14:06:37.1400000
AW00024559,France,2024-12-30 14:06:37.1400000
AW00024560,France,2024-12-30 14:06:37.1400000
AW00024561,Germany,2024-12-30 14:06:37.1400000
AW00024562,Germany,2024-12-30 14:06:37.1400000
AW00024563,Germany,2024-12-30 14:06:37.1400000
AW00024564,Germany,2024-12-30 14:06:37.1400000
AW00024565,Germany,2024-12-30 14:06:37.1400000
AW00024566,United Kingdom,2024-12-30 14:06:37.1400000
AW00024567,France,2024-12-30 14:06:37.1400000
AW00024568,United Kingdom,2024-12-30 14:06:37.1400000
AW00024569,United Kingdom,2024-12-30 14:06:37.1400000
AW00024570,France,2024-12-30 14:06:37.1400000
AW00024571,France,2024-12-30 14:06:37.1400000
AW00024572,Germany,2024-12-30 14:06:37.1400000
AW00024573,United Kingdom,2024-12-30 14:06:37.1400000
AW00024574,United Kingdom,2024-12-30 14:06:37.1400000
AW00024575,United Kingdom,2024-12-30 14:06:37.1400000
AW00024576,United Kingdom,2024-12-30 14:06:37.1400000
AW00024577,United Kingdom,2024-12-30 14:06:37.1400000
AW00024578,France,2024-12-30 14:06:37.1400000
AW00024579,Germany,2024-12-30 14:06:37.1400000
AW00024580,Germany,2024-12-30 14:06:37.1400000
AW00024581,United Kingdom,2024-12-30 14:06:37.1400000
AW00024582,United Kingdom,2024-12-30 14:06:37.1400000
AW00024583,United Kingdom,2024-12-30 14:06:37.1400000
AW00024584,Australia,2024-12-30 14:06:37.1400000
AW00024585,Australia,2024-12-30 14:06:37.1400000
AW00024586,Australia,2024-12-30 14:06:37.1400000
AW00024587,Australia,2024-12-30 14:06:37.1400000
AW00024588,Australia,2024-12-30 14:06:37.1400000
AW00024589,Australia,2024-12-30 14:06:37.1400000
AW00024590,Australia,2024-12-30 14:06:37.1400000
AW00024591,Australia,2024-12-30 14:06:37.1400000
AW00024592,Australia,2024-12-30 14:06:37.1400000
AW00024593,Australia,2024-12-30 14:06:37.1400000
AW00024594,Australia,2024-12-30 14:06:37.1400000
AW00024595,Australia,2024-12-30 14:06:37.1400000
AW00024596,Australia,2024-12-30 14:06:37.1400000
AW00024597,Australia,2024-12-30 14:06:37.1400000
AW00024598,Australia,2024-12-30 14:06:37.1400000
AW00024599,Australia,2024-12-30 14:06:37.1400000
AW00024600,Australia,2024-12-30 14:06:37.1400000
AW00024601,Australia,2024-12-30 14:06:37.1400000
AW00024602,Australia,2024-12-30 14:06:37.1400000
AW00024603,Australia,2024-12-30 14:06:37.1400000
AW00024604,Australia,2024-12-30 14:06:37.1400000
AW00024605,Australia,2024-12-30 14:06:37.1400000
AW00024606,Australia,2024-12-30 14:06:37.1400000
AW00024607,Australia,2024-12-30 14:06:37.1400000
AW00024608,Australia,2024-12-30 14:06:37.1400000
AW00024609,Australia,2024-12-30 14:06:37.1400000
AW00024610,Australia,2024-12-30 14:06:37.1400000
AW00024611,Australia,2024-12-30 14:06:37.1400000
AW00024612,Australia,2024-12-30 14:06:37.1400000
AW00024613,Australia,2024-12-30 14:06:37.1400000
AW00024614,Australia,2024-12-30 14:06:37.1400000
AW00024615,Australia,2024-12-30 14:06:37.1400000
AW00024616,United States,2024-12-30 14:06:37.1400000
AW00024617,United States,2024-12-30 14:06:37.1400000
AW00024618,United States,2024-12-30 14:06:37.1400000
AW00024619,United States,2024-12-30 14:06:37.1400000
AW00024620,United States,2024-12-30 14:06:37.1400000
AW00024621,Canada,2024-12-30 14:06:37.1400000
AW00024622,United States,2024-12-30 14:06:37.1400000
AW00024623,United States,2024-12-30 14:06:37.1400000
AW00024624,United States,2024-12-30 14:06:37.1400000
AW00024625,Canada,2024-12-30 14:06:37.1400000
AW00024626,United States,2024-12-30 14:06:37.1400000
AW00024627,Canada,2024-12-30 14:06:37.1400000
AW00024628,United States,2024-12-30 14:06:37.1400000
AW00024629,United States,2024-12-30 14:06:37.1400000
AW00024630,Canada,2024-12-30 14:06:37.1400000
AW00024631,United States,2024-12-30 14:06:37.1400000
AW00024632,United States,2024-12-30 14:06:37.1400000
AW00024633,United States,2024-12-30 14:06:37.1400000
AW00024634,United States,2024-12-30 14:06:37.1400000
AW00024635,United States,2024-12-30 14:06:37.1400000
AW00024636,United States,2024-12-30 14:06:37.1400000
AW00024637,Canada,2024-12-30 14:06:37.1400000
AW00024638,United States,2024-12-30 14:06:37.1400000
AW00024639,Canada,2024-12-30 14:06:37.1400000
AW00024640,United States,2024-12-30 14:06:37.1400000
AW00024641,United States,2024-12-30 14:06:37.1400000
AW00024642,United States,2024-12-30 14:06:37.1400000
AW00024643,United States,2024-12-30 14:06:37.1400000
AW00024644,United States,2024-12-30 14:06:37.1400000
AW00024645,United States,2024-12-30 14:06:37.1400000
AW00024646,Canada,2024-12-30 14:06:37.1400000
AW00024647,Canada,2024-12-30 14:06:37.1400000
AW00024648,United States,2024-12-30 14:06:37.1400000
AW00024649,Canada,2024-12-30 14:06:37.1400000
AW00024650,United States,2024-12-30 14:06:37.1400000
AW00024651,United States,2024-12-30 14:06:37.1400000
AW00024652,United States,2024-12-30 14:06:37.1400000
AW00024653,United States,2024-12-30 14:06:37.1400000
AW00024654,United States,2024-12-30 14:06:37.1400000
AW00024655,United States,2024-12-30 14:06:37.1400000
AW00024656,United States,2024-12-30 14:06:37.1400000
AW00024657,United States,2024-12-30 14:06:37.1400000
AW00024658,United States,2024-12-30 14:06:37.1400000
AW00024659,Canada,2024-12-30 14:06:37.1400000
AW00024660,United States,2024-12-30 14:06:37.1400000
AW00024661,Canada,2024-12-30 14:06:37.1400000
AW00024662,United States,2024-12-30 14:06:37.1400000
AW00024663,Canada,2024-12-30 14:06:37.1400000
AW00024664,Canada,2024-12-30 14:06:37.1400000
AW00024665,Canada,2024-12-30 14:06:37.1400000
AW00024666,Canada,2024-12-30 14:06:37.1400000
AW00024667,United States,2024-12-30 14:06:37.1400000
AW00024668,United States,2024-12-30 14:06:37.1400000
AW00024669,United States,2024-12-30 14:06:37.1400000
AW00024670,United States,2024-12-30 14:06:37.1400000
AW00024671,Canada,2024-12-30 14:06:37.1400000
AW00024672,United States,2024-12-30 14:06:37.1400000
AW00024673,United States,2024-12-30 14:06:37.1400000
AW00024674,United States,2024-12-30 14:06:37.1400000
AW00024675,United States,2024-12-30 14:06:37.1400000
AW00024676,United States,2024-12-30 14:06:37.1400000
AW00024677,United States,2024-12-30 14:06:37.1400000
AW00024678,United States,2024-12-30 14:06:37.1400000
AW00024679,United States,2024-12-30 14:06:37.1400000
AW00024680,United States,2024-12-30 14:06:37.1400000
AW00024681,United States,2024-12-30 14:06:37.1400000
AW00024682,Canada,2024-12-30 14:06:37.1400000
AW00024683,United States,2024-12-30 14:06:37.1400000
AW00024684,United States,2024-12-30 14:06:37.1400000
AW00024685,United States,2024-12-30 14:06:37.1400000
AW00024686,United States,2024-12-30 14:06:37.1400000
AW00024687,United States,2024-12-30 14:06:37.1400000
AW00024688,United States,2024-12-30 14:06:37.1400000
AW00024689,United Kingdom,2024-12-30 14:06:37.1400000
AW00024690,Germany,2024-12-30 14:06:37.1400000
AW00024691,Germany,2024-12-30 14:06:37.1400000
AW00024692,Germany,2024-12-30 14:06:37.1400000
AW00024693,France,2024-12-30 14:06:37.1400000
AW00024694,Germany,2024-12-30 14:06:37.1400000
AW00024695,France,2024-12-30 14:06:37.1400000
AW00024696,Germany,2024-12-30 14:06:37.1400000
AW00024697,United Kingdom,2024-12-30 14:06:37.1400000
AW00024698,Germany,2024-12-30 14:06:37.1400000
AW00024699,United Kingdom,2024-12-30 14:06:37.1400000
AW00024700,France,2024-12-30 14:06:37.1400000
AW00024701,France,2024-12-30 14:06:37.1400000
AW00024702,United Kingdom,2024-12-30 14:06:37.1400000
AW00024703,United Kingdom,2024-12-30 14:06:37.1400000
AW00024704,Germany,2024-12-30 14:06:37.1400000
AW00024705,United Kingdom,2024-12-30 14:06:37.1400000
AW00024706,Germany,2024-12-30 14:06:37.1400000
AW00024707,France,2024-12-30 14:06:37.1400000
AW00024708,France,2024-12-30 14:06:37.1400000
AW00024709,France,2024-12-30 14:06:37.1400000
AW00024710,Germany,2024-12-30 14:06:37.1400000
AW00024711,Germany,2024-12-30 14:06:37.1400000
AW00024712,United Kingdom,2024-12-30 14:06:37.1400000
AW00024713,France,2024-12-30 14:06:37.1400000
AW00024714,United Kingdom,2024-12-30 14:06:37.1400000
AW00024715,France,2024-12-30 14:06:37.1400000
AW00024716,Germany,2024-12-30 14:06:37.1400000
AW00024717,Germany,2024-12-30 14:06:37.1400000
AW00024718,Germany,2024-12-30 14:06:37.1400000
AW00024719,Germany,2024-12-30 14:06:37.1400000
AW00024720,United Kingdom,2024-12-30 14:06:37.1400000
AW00024721,United Kingdom,2024-12-30 14:06:37.1400000
AW00024722,Germany,2024-12-30 14:06:37.1400000
AW00024723,Germany,2024-12-30 14:06:37.1400000
AW00024724,France,2024-12-30 14:06:37.1400000
AW00024725,United States,2024-12-30 14:06:37.1400000
AW00024726,United States,2024-12-30 14:06:37.1400000
AW00024727,United States,2024-12-30 14:06:37.1400000
AW00024728,United States,2024-12-30 14:06:37.1400000
AW00024729,Canada,2024-12-30 14:06:37.1400000
AW00024730,Canada,2024-12-30 14:06:37.1400000
AW00024731,Canada,2024-12-30 14:06:37.1400000
AW00024732,United States,2024-12-30 14:06:37.1400000
AW00024733,Canada,2024-12-30 14:06:37.1400000
AW00024734,United States,2024-12-30 14:06:37.1400000
AW00024735,United States,2024-12-30 14:06:37.1400000
AW00024736,United States,2024-12-30 14:06:37.1400000
AW00024737,United States,2024-12-30 14:06:37.1400000
AW00024738,United States,2024-12-30 14:06:37.1400000
AW00024739,United States,2024-12-30 14:06:37.1400000
AW00024740,United States,2024-12-30 14:06:37.1400000
AW00024741,United States,2024-12-30 14:06:37.1400000
AW00024742,United States,2024-12-30 14:06:37.1400000
AW00024743,United States,2024-12-30 14:06:37.1400000
AW00024744,Canada,2024-12-30 14:06:37.1400000
AW00024745,United States,2024-12-30 14:06:37.1400000
AW00024746,Canada,2024-12-30 14:06:37.1400000
AW00024747,United States,2024-12-30 14:06:37.1400000
AW00024748,Canada,2024-12-30 14:06:37.1400000
AW00024749,United States,2024-12-30 14:06:37.1400000
AW00024750,United States,2024-12-30 14:06:37.1400000
AW00024751,United States,2024-12-30 14:06:37.1400000
AW00024752,United States,2024-12-30 14:06:37.1400000
AW00024753,United States,2024-12-30 14:06:37.1400000
AW00024754,United States,2024-12-30 14:06:37.1400000
AW00024755,Canada,2024-12-30 14:06:37.1400000
AW00024756,United States,2024-12-30 14:06:37.1400000
AW00024757,Canada,2024-12-30 14:06:37.1400000
AW00024758,United States,2024-12-30 14:06:37.1400000
AW00024759,Canada,2024-12-30 14:06:37.1400000
AW00024760,United States,2024-12-30 14:06:37.1400000
AW00024761,United States,2024-12-30 14:06:37.1400000
AW00024762,United States,2024-12-30 14:06:37.1400000
AW00024763,Canada,2024-12-30 14:06:37.1400000
AW00024764,United States,2024-12-30 14:06:37.1400000
AW00024765,United States,2024-12-30 14:06:37.1400000
AW00024766,United States,2024-12-30 14:06:37.1400000
AW00024767,United States,2024-12-30 14:06:37.1400000
AW00024768,United States,2024-12-30 14:06:37.1400000
AW00024769,United States,2024-12-30 14:06:37.1400000
AW00024770,United States,2024-12-30 14:06:37.1400000
AW00024771,Canada,2024-12-30 14:06:37.1400000
AW00024772,United States,2024-12-30 14:06:37.1400000
AW00024773,Canada,2024-12-30 14:06:37.1400000
AW00024774,United States,2024-12-30 14:06:37.1400000
AW00024775,United States,2024-12-30 14:06:37.1400000
AW00024776,United States,2024-12-30 14:06:37.1400000
AW00024777,United States,2024-12-30 14:06:37.1400000
AW00024778,Canada,2024-12-30 14:06:37.1400000
AW00024779,United States,2024-12-30 14:06:37.1400000
AW00024780,United States,2024-12-30 14:06:37.1400000
AW00024781,Canada,2024-12-30 14:06:37.1400000
AW00024782,United States,2024-12-30 14:06:37.1400000
AW00024783,United States,2024-12-30 14:06:37.1400000
AW00024784,United States,2024-12-30 14:06:37.1400000
AW00024785,United States,2024-12-30 14:06:37.1400000
